index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings
3,5,0,2,19527,18,236,Lucian,0,8,5704,45940,5704,19683,9,0,5,1,False,False,False,False,False,False,23509,18550,BOTTOM,1,0,6672,3036,3153,3047,3508,3033,3363,29,6,32,BOTTOM,604,8,4,363,11536,4174,16005,76,1,0,0,0,4,0,269354,62003,18943,5083,hLbvCFG-aihO2fm6RHfWz9k5ZxFrEHVeZUYTn2XQcl9NCiiRj1rQxWihA6SmFqUtZm0cMdD05GJASQ,1,,,CARRY,0,120,61,77,24,6,7,7,4,qfGzR74rcUWUnVomDyPoYNP848BaqU24r6_9oY9XHVBL3IE,476,TuPapiZed,False,100,BOTTOM,14,2483,314177,78194,0,36641,2939,669,176,157,319,3,2,33286,12016,1692,1,2,0,30,0,4,16,True,LA2_1250215592,2.0,1.0,2.0,True,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,11.0,0.0,0.0,7.0,0.0,0.0
4,31,0,0,16722,17,57,Maokai,0,8,837,5988,837,58866,10,3,0,1,False,False,False,False,False,False,11873,11100,UTILITY,1,0,3860,4401,3084,1028,3047,3075,3364,25,0,0,BOTTOM,0,0,0,425,58319,21741,28060,5,0,0,0,0,5,0,13579,3973,25070,5091,QcVxhIrU2NuesLJcmv19vAlYuSJe_WAtzN_JJZDm2ABtuUIh_bufU8c3emuezXyVTH-nveRDTG1Bgw,0,,,SUPPORT,0,75,41,72,14,8,3,6,4,XwK-HxUEslZMCfbK2iDw5x7hqljQVgt56pL9sXSGFiijJAI,468,Star Oblea,False,100,UTILITY,103,2483,79894,26583,0,55204,15155,1785,68,438,339,5,0,7996,868,2073,1,2,0,93,4,16,27,True,LA2_1250215592,2.0,0.0,2.0,True,0.0,0.0,5.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
5,22,0,0,21045,18,36,DrMundo,0,1,2805,8401,2805,73478,8,0,0,0,False,False,False,False,False,False,15775,15400,TOP,0,3,3748,3084,3047,3068,3075,3082,3340,25,1,5,TOP,28,2,1,1057,73773,27309,30428,4,0,1,0,0,6,0,145737,18390,41388,4597,pTDSWBx3Zn6WY5dJjW0t0OMIb1VbOuk6VOjCCS3_fR_kFkGH0Z3nY2I6lFGc7KOI07LTRDAeRAlCig,0,,,SOLO,0,190,41,108,13,3,12,6,6,HieRmADb9Kb2QHoXplEVkUG3wHMdhwTmBYh3LMVPn6BOEA,374,MaterChief,False,200,TOP,22,2483,220935,47061,0,79768,21139,0,239,276,350,1,0,1424,1362,7951,0,10,0,26,0,2,13,False,LA2_1250215592,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
6,22,1,0,18189,17,64,LeeSin,0,13,0,22378,0,103041,14,12,0,1,False,True,False,False,False,False,16424,16000,JUNGLE,0,3,6630,6035,3044,3071,6333,3047,3340,38,4,13,JUNGLE,0,3,1,283,45069,6406,23245,120,0,1,0,0,7,0,136986,30820,34870,3838,qj4lLMbynqvaqxSy5nh2Xs-QW-qGCh5XUlIyNchs8D8OIeicvRoqcA7Ps-ws-xZXXBPc9FKcsgq09w,0,,,NONE,0,279,195,184,20,7,4,23,11,-E_UNgyXsjogyBnY_r5hnGQBfteOPT76ceGiaT_cpxUV2Q,58,ChupapiASD,False,200,JUNGLE,46,2483,221172,39322,2934,71320,20387,0,47,502,462,1,0,39116,2096,13204,0,10,0,45,12,5,28,False,LA2_1250215592,0.0,0.0,0.0,True,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
7,12,0,0,19940,18,55,Katarina,0,6,233,3700,233,28893,8,3,1,0,False,False,False,False,False,False,15200,15035,MIDDLE,0,3,3157,4645,3152,3153,3020,1026,3363,32,4,14,MIDDLE,0,4,2,587,108057,26973,16129,0,0,1,0,0,8,0,35796,12238,21382,3840,6hmlZxSi51ytlfkO2zEVeq4ishLqw9cCW-DEtrCC9zfN6eLQx2F7SPm0PdmmqTbNep0M8pA5rzdFtQ,0,,,SOLO,0,102,63,0,17,8,14,6,4,n5mlnVhFYhJZciSMZVgZNn3R4DAzGyvUi4Une6mLQouruh8,245,Matrix70552,False,200,MIDDLE,7,2483,146634,41606,0,40634,8291,0,167,50,249,1,0,2780,2394,3121,1,10,0,27,3,1,15,False,LA2_1250215592,0.0,0.0,1.0,True,0.0,2.0,1.0,0.0,1.0,0.0,13.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
8,14,0,0,20979,18,110,Varus,0,4,4065,10331,4065,14325,9,0,1,0,True,False,False,False,False,False,19869,17400,BOTTOM,0,3,3042,3157,3020,6655,3135,3089,3340,24,3,13,BOTTOM,0,6,2,383,66183,25824,8328,2,0,1,0,0,9,0,149827,13644,14117,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,101,22,56,20,4,4,6,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,546,GC Darius Brando,False,200,BOTTOM,38,2483,219140,42598,0,24045,2999,398,239,444,298,3,0,3129,3129,1599,1,10,0,21,0,2,11,False,LA2_1250215592,0.0,0.0,1.0,True,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,29,0,1,16810,17,412,Thresh,0,17,0,3801,0,54262,11,13,0,0,True,False,False,False,False,False,11972,9850,UTILITY,0,3,3001,3047,3860,4643,3075,1011,3364,34,1,4,JUNGLE,36,2,1,441,28051,16471,13714,4,0,1,0,0,10,0,6367,1804,26627,5168,l2Ped6HIW_oAy2HB9lH-fNYhBsw4aIPYjiXz6z-k9d_bLAKn5APMmrvZ3pqYbisYDguR2h_NFwoEMA,0,,,NONE,0,68,36,46,12,9,4,10,14,PqH_v3UEmxtCpC-VKSPPpxMjfWiTSiN9FozoUwkK44ggxQ,306,s4ntiagom,False,200,UTILITY,68,2483,40478,20334,1678,43792,3772,0,40,350,406,1,0,6059,2058,3449,0,10,0,85,13,11,39,False,LA2_1250215592,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,8,0,0,15692,16,36,DrMundo,0,3,3796,19256,3796,70142,7,1,0,0,False,False,False,True,False,False,14365,14575,TOP,0,1,3075,4401,3047,3084,3068,3105,3340,22,2,8,TOP,23,3,1,542,76066,24171,21821,7,0,1,0,0,1,0,99207,10741,30872,4408,GzKEW46j63usNqIbqRFqSVoqxf0Nv2CBLxYJeWxmWGA9mymRoiPLDux5yGjmRbzjarIrSc-WGXebQg,0,,,SOLO,0,189,46,90,9,5,4,5,12,ho3rJIfzOdaVFwHRRR-5fu8It1hhMPxtBhLwMV1uxkT3Bkc,254,TEX NaHP,False,100,TOP,20,2012,185393,36211,0,58648,21110,0,200,256,278,1,0,10120,1299,5954,1,9,0,26,1,3,12,False,LA2_1250235546,0.0,0.0,3.0,True,0.0,1.0,5.0,0.0,14.0,0.0,9.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0
1,5,0,0,12370,14,28,Evelynn,0,4,0,26364,0,25673,9,0,0,2,False,False,False,False,False,False,10781,10185,JUNGLE,0,1,3152,3089,3020,1082,1026,1052,3364,20,1,5,JUNGLE,0,3,1,848,120813,12577,11336,140,0,1,0,0,2,0,19203,773,26189,3494,1vqA0AfxIf3hX-txn7bDhLJhbom3G--sdsrL9Odr8yqoJ1jhRHvVjio-clXV8BCASa1ykieHLw1P2g,0,,,NONE,0,541,16,93,7,2,4,13,11,G25mf8JT14z8QUHKisg3YC6tqmRs0db47UV2uPtn6Xzxlw,377,Taazoty,False,100,JUNGLE,9,2012,183370,14456,0,39636,1698,0,24,135,332,1,0,43352,1104,2110,1,9,0,14,3,3,4,False,LA2_1250235546,0.0,0.0,1.0,True,0.0,0.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2,10,0,0,17048,17,112,Viktor,0,6,3515,6500,3515,23488,6,4,0,0,False,False,False,False,False,False,12943,12100,MIDDLE,0,1,4644,0,3020,4645,4630,3100,3340,25,1,5,MIDDLE,0,4,1,592,164490,39516,10330,4,0,1,0,0,3,0,16400,1646,10735,6,E3H4zNbIM54JNrV6jyWNWt2F0Cq3RvTaChoCiqjpP0Ac-edRv24_tr1mfqG7j_QCyj2w00PZo7DU_g,0,,,SOLO,0,125,14,107,52,5,12,5,4,yvUYDOkGx0Fx9-5hSZPUAZUDcEFdKlZhOq3trTxI3ezg33c,71,n cream,False,100,MIDDLE,36,2012,187060,42106,0,22567,1834,0,234,433,180,1,0,6169,942,1501,1,9,0,35,4,5,15,False,LA2_1250235546,0.0,0.0,3.0,True,0.0,0.0,3.0,2.0,11.0,0.0,6.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0
3,9,0,0,12351,14,202,Jhin,0,1,3105,8757,3105,15373,12,0,0,0,False,False,False,False,False,False,12250,9700,BOTTOM,0,1,1055,6671,3036,3009,1018,1038,3340,17,0,4,BOTTOM,1237,0,1,390,4446,2000,7496,4,0,1,0,0,4,0,145526,17933,19015,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,83,29,7,29,4,4,6,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,546,GC Darius Brando,False,100,BOTTOM,28,2012,150195,20156,0,28568,4796,516,193,62,342,2,0,222,222,2055,2,9,0,10,0,1,7,False,LA2_1250235546,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4,5,0,0,10629,13,22,Ashe,0,9,1580,3785,1580,10969,10,5,0,0,False,False,False,False,False,False,10017,8075,UTILITY,0,1,4005,3158,3864,2055,6609,3134,3364,24,1,5,BOTTOM,156,2,1,420,7444,4578,7673,0,0,1,0,0,5,0,42335,10748,13186,5168,l2Ped6HIW_oAy2HB9lH-fNYhBsw4aIPYjiXz6z-k9d_bLAKn5APMmrvZ3pqYbisYDguR2h_NFwoEMA,0,,,SUPPORT,0,8,99,20,25,3,4,6,3,PqH_v3UEmxtCpC-VKSPPpxMjfWiTSiN9FozoUwkK44ggxQ,306,s4ntiagom,False,100,UTILITY,73,2012,51683,17230,0,22532,1494,0,36,575,247,1,0,1903,1903,1672,0,9,0,68,7,11,24,False,LA2_1250235546,0.0,0.0,4.0,True,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5,11,0,2,15869,16,31,Chogath,0,3,3274,7098,3274,54692,6,1,1,0,True,False,False,False,False,False,12638,10875,TOP,0,0,3068,6665,3047,8020,1028,0,3340,21,2,8,TOP,0,2,2,709,74690,20260,25797,0,0,0,0,0,6,0,26672,3412,16366,3380,JhsKULyHWDyuT_ZxWJaammmvgxUe0dMxvn7cnLWgDRxEhUDm1MLE3tLqwH11O3FSc9iqD_2FrHhIgw,0,,,SOLO,0,92,25,63,12,3,4,4,14,FPEtcN8KvoG4MkteRMizHAN_L7NOu7rVAubNlVIvmAN1abk,373,T1 TGF,False,200,TOP,93,2012,115039,29198,0,42825,13975,0,150,754,221,1,0,13677,5524,661,2,5,0,21,1,2,11,True,LA2_1250235546,1.0,0.0,4.0,True,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,1,0,20976,18,120,Hecarim,0,4,1948,30389,1948,59774,3,3,3,2,False,False,False,False,False,False,19442,17775,JUNGLE,0,0,3042,3074,3161,3158,6333,6665,3364,25,2,20,JUNGLE,0,17,4,1378,20626,5410,18647,171,0,0,0,0,7,0,276706,38065,26683,685,CVbi_jR0sTDD9n_B0oO0crErRzbaH6FCxXrhtoK251FCftCK203OIwKEDfGQxHgkYPD2yHA6nLePuA,1,,,NONE,0,326,78,95,11,8,6,22,11,KyFgKAg6CoL1uBnZ8frLJX-BmHm7GFdhM560nfI_Xt-ZLiE,642,MamboYLlake     ,False,200,JUNGLE,31,2012,337880,46237,0,51692,26803,0,94,341,22,1,1,40548,2761,6362,1,5,0,27,3,1,6,True,LA2_1250235546,0.0,0.0,2.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13,0,0,16565,17,54,Malphite,0,3,4857,5566,4857,21648,4,1,0,0,False,True,False,False,False,False,11728,10525,MIDDLE,0,0,6655,2420,4645,3020,3108,3191,3340,21,2,5,MIDDLE,0,3,1,776,100535,20383,16035,0,1,0,0,0,8,0,39622,2351,5241,518,M2U5V_Fu7BbrHR-2qURFhXHCDZ2a-fKM4aDtD_Fl9Q9fJ09k_iUm_j2_5PfPCwK36dnqU9kmFnOl8Q,0,,,SOLO,0,93,51,65,11,5,12,5,4,ZvVHKgLr5h_BrmggJl0A6PzlhoEJOFkvjRT69L7Cmu-_,368,Valynore,False,200,MIDDLE,37,2012,143029,23390,0,21472,3499,0,193,668,128,1,0,2871,656,195,3,5,0,20,1,0,11,True,LA2_1250235546,0.0,1.0,4.0,True,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
8,10,0,3,16695,17,51,Caitlyn,0,6,11285,22881,11285,15081,6,4,2,0,True,False,False,False,False,False,16272,14000,BOTTOM,1,0,3094,6672,3139,3006,3036,0,3363,24,4,11,BOTTOM,1319,3,2,532,5442,1732,12763,32,0,0,0,0,9,0,210495,26038,11340,4958,FzbTmdJlwQ0GlcG0hJaBWpouZZpaLV9wzPxDB0JU-9gW4wTuARnMpeNTccLY-IGyMym6yKJ7xOB9DQ,0,,,CARRY,0,51,32,22,8,4,4,5,3,aLctKEZp4nKL5jV7uYVnhiATOLxbPdjT_T8TVGUAHpWLWQ,130,SpyroNet,False,200,BOTTOM,25,2012,234442,31058,0,24831,2153,0,200,163,178,1,0,18504,3287,727,3,5,0,31,4,2,14,True,LA2_1250235546,1.0,1.0,6.0,True,0.0,4.0,9.0,0.0,17.0,0.0,2.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0
9,30,0,0,12118,14,412,Thresh,0,10,271,879,271,22836,8,4,0,0,True,False,False,False,False,False,9699,8950,UTILITY,0,0,3860,2065,6664,3067,3024,3158,3364,28,0,0,BOTTOM,0,0,0,728,14432,7965,14026,0,0,0,0,0,10,0,4372,826,14332,4079,OQJEmddNzZd34Ok5bQESoOi8CoAP0nq5lsz2O3aEe2fMgEdckwb16_4C6xRur-7EIH4M-Ya3Lcqndw,0,,,SUPPORT,0,73,32,23,7,7,14,16,4,SvC--aPETuhT9kQnnTWmnCUT-Lkoy008XOGELgXIAftj,485,Nightsoul,False,200,UTILITY,60,2012,23763,9856,2223,28836,4487,0,48,309,156,1,0,4958,1064,477,0,5,0,107,4,11,40,True,LA2_1250235546,0.0,0.0,3.0,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
0,5,0,2,11843,14,897,KSante,0,2,5067,15448,5067,26462,2,1,0,0,False,False,False,False,False,True,10040,8550,TOP,0,0,3047,1057,2055,3068,3084,0,3340,13,2,4,TOP,0,2,1,664,10146,2594,2175,7,0,0,0,0,1,0,90935,9476,13747,4657,46vTTD8cIRkB3w9_-w5cPBGTrTD39NBkhYTkHqsVxz3kNyba0Yu3QDotd2BDF9jrvORK0ZUpZN5-0w,0,,,SOLO,0,175,18,61,8,3,4,3,12,Im26EDzHgsB-U8GK6rXDDErDSH5Uh2Ir4fUzCnSn9PVvQgI,294,Peter Griffín,False,100,TOP,23,1363,115466,12498,8,16680,2366,0,144,415,62,1,0,14384,427,757,3,0,0,14,2,0,4,True,LA2_1252711899,1.0,0.0,3.0,True,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
1,9,0,1,8660,12,427,Ivern,0,4,1249,12352,1249,4276,1,0,0,0,False,False,False,True,False,True,7901,7225,JUNGLE,0,0,1102,6617,3158,2055,3011,3114,3340,14,0,2,JUNGLE,0,0,1,788,7376,2767,1879,78,0,0,0,0,2,0,5195,953,3616,5418,oHFRfU3qZGSzz7-1MjRaVAX-2RPCKk6_l7DB3sissuM9eTAyapBcd1chO3Y5P39IcvflLWeKi7hbfQ,0,,,NONE,0,28,10,36,53,11,11,2,4,ARY9EFzJyq71VQd-nFphrFEtmbNrakgzcO4YOnSxw9idLQ,282,Dragon714,False,100,JUNGLE,28,1363,185038,3818,4015,5758,2164,1703,9,90,27,5,0,172467,98,262,1,0,0,11,1,2,5,True,LA2_1252711899,1.0,0.0,3.0,True,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,3,11552,14,69,Cassiopeia,0,9,4858,4858,4858,5868,2,2,1,0,False,False,False,False,False,True,9793,8975,MIDDLE,0,0,3040,6653,3116,2055,0,0,3340,21,2,6,MIDDLE,0,3,2,678,106529,14301,3178,26,0,0,0,0,3,0,8345,502,8747,4661,MoPO4lb_78DjrtTYs1XtQWetfF-Jr3HCSxHDBL1EhwUqSMy76zaDNSyiZJYyGQ4xakaJgEAouM9X9w,0,,,SOLO,0,100,20,359,4,3,4,3,12,ke8ZNL6Q6KR5cDffZYfPQlxJdfgATusGAvtNRKfdqY8yl_c,287,LasCariñosas2x1,False,100,MIDDLE,12,1363,114874,14803,0,12037,3163,0,150,539,71,1,0,0,0,111,2,0,0,13,5,0,7,True,LA2_1252711899,0.0,0.0,3.0,True,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0
3,5,0,4,9225,12,222,Jinx,0,4,4241,4241,4241,5107,1,0,1,0,False,True,False,False,False,True,10803,8350,BOTTOM,1,0,1055,3006,6672,0,3085,1018,3340,19,2,9,BOTTOM,349,5,2,1127,1185,496,2405,4,0,0,0,0,4,0,91023,17430,6645,903,PEHWymHFTaY8tfFih_dFGIX764E-mI8jo3hxgByBD9oblnqdfa0GtR8ew-VmsOVIclOiJjsHtO_6Ig,0,,,CARRY,0,60,26,14,3,2,4,2,7,cj-p44_JxIgL2Z7RZt5IEpY_A_x-CEg3ymMg3_Ss2OEjPw,332,8dari,False,100,BOTTOM,21,1363,105670,20101,0,9260,4173,312,176,181,36,3,0,13461,2175,208,2,0,0,5,0,1,2,True,LA2_1252711899,1.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4,12,0,0,8654,12,99,Lux,0,2,1998,2367,1998,4480,1,0,0,0,True,False,False,False,False,True,7404,5850,UTILITY,0,0,3853,6655,3020,3145,0,0,3364,14,1,2,BOTTOM,0,2,1,1122,46916,21124,2512,2,0,0,0,0,5,0,2529,1221,5877,907,nYlZX6v0kNAZxCOWGvokCBrc7oFBPbCFobIN7hGuzJ8wzAyOivKCwldt0iFKFxy9woeSLFxDwfhdhA,0,,,SUPPORT,0,60,11,121,8,3,4,4,3,HlJ_m6rTqaqvzVaERZvPVuyJksMEqi-3SWpGoWty4Rvwc40,351,warapbv,False,100,UTILITY,65,1363,49445,22345,797,8893,123,0,23,235,30,1,0,0,0,504,0,0,0,35,0,5,15,True,LA2_1252711899,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5,2,0,0,9274,12,107,Rengar,0,1,0,2346,0,9248,6,0,0,0,False,False,False,False,False,True,6819,6600,TOP,0,1,1055,6672,3158,3035,1018,0,3340,12,0,2,TOP,494,0,1,443,5274,781,8392,0,0,0,0,0,6,0,43106,8398,9126,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,87,35,36,6,4,4,3,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,546,GC Darius Brando,False,200,TOP,9,1363,51225,10453,0,17671,3916,0,84,40,151,1,0,2844,1273,152,0,8,0,14,0,1,7,False,LA2_1252711899,0.0,0.0,0.0,True,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6,1,0,0,6319,10,122,Darius,0,3,0,11047,0,20617,6,2,0,2,False,False,False,False,False,True,5134,4850,JUNGLE,0,1,1103,6665,3111,0,0,0,3364,12,0,0,JUNGLE,0,0,0,430,0,0,11686,76,0,0,0,0,7,0,56165,707,12886,986,1pSrJn0zE1IcXv6dNHVbIAG7x-PdY-rODS8uM4AlMISGEkJiMNYuVaGNG1VETG9XcRv0rnifnDFBRA,0,,,NONE,0,62,61,11,0,3,4,13,11,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,464,GC NewTown ,False,200,JUNGLE,7,1363,77207,710,0,25044,3069,0,4,74,156,1,0,21041,3,471,0,8,0,16,2,2,5,False,LA2_1252711899,0.0,0.0,0.0,True,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7,2,0,0,9781,12,4,TwistedFate,0,0,304,2111,304,8084,4,0,0,0,False,False,False,False,False,True,7840,7400,MIDDLE,0,1,2033,6656,3020,3100,1042,0,3340,13,1,2,MIDDLE,0,2,1,650,64532,7725,8678,9,0,0,0,0,8,0,20273,1278,6882,986,zrVv_dqOO0BJxp0n6aU_mrm9NjM4ICFdTvcx_4IxJWMylBqiZVThmA0dEDX0Wr0nspZRGKaDHNJ7JA,0,,,SOLO,0,78,80,0,5,2,4,3,12,qqnvWXc3nexp3uemJeZ6CpSIOEH9S5KD3lyzLtzrey9K0hw,467,Mönkey D Gąrp,False,200,MIDDLE,27,1363,89938,9418,0,16027,888,0,126,135,105,1,0,5131,414,466,0,8,0,10,0,1,6,False,LA2_1252711899,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,0,0,8429,11,498,Xayah,0,12,0,892,0,6118,3,2,0,0,False,False,False,False,False,True,8563,8300,BOTTOM,0,1,3006,6671,6676,1055,0,0,3340,25,1,3,BOTTOM,406,3,1,613,17,17,5667,4,0,0,0,0,9,0,65076,7630,6872,5183,WA9VhKj5qENRuHVsl4fsXAzEm5XVUSvN0Jevq2D7vu69pOwZRGC6INvOXc5eZ66-xC_7qL-WSSsJZQ,0,,,CARRY,0,45,8,21,3,3,4,4,7,nQyQ_0BH4jg0aBztcCX19K4_Jk4-gjK-7J_lip717QJUJ0U,571,Lücy uwu,False,200,BOTTOM,6,1363,65653,7801,0,13089,2781,554,161,31,29,2,0,560,154,549,0,8,0,13,2,0,7,False,LA2_1252711899,0.0,0.0,0.0,True,0.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,0,0,6233,10,497,Rakan,0,2,0,0,0,18913,4,0,0,0,False,False,False,False,False,True,4685,4400,UTILITY,0,1,3860,8001,3111,1029,0,0,3364,13,0,0,BOTTOM,0,0,0,870,6952,2852,9719,0,0,0,0,0,10,0,4710,1270,8612,4293,aZS2LV_8_ZGw387rNU--gIXXONrGFNoXTiq4pNu0dIjFH-t9U_tcKImnyfb-sfakBZzleRyJ-L64Iw,0,,,SUPPORT,0,20,31,57,5,5,3,3,4,x8k3o-Rpb4UktX6mlFziO0ObVnfFFk2Br4PEElDXoGTDSQ4,814,Rebeccä,False,200,UTILITY,25,1363,17308,4122,2562,19391,3915,641,28,74,83,5,0,5645,0,1059,0,8,0,30,0,1,12,False,LA2_1252711899,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0,4,16898,17,122,Darius,0,1,9030,19803,9030,30894,7,0,2,0,False,False,False,False,False,True,15339,14633,TOP,0,0,1028,3078,3047,3071,3742,6333,3340,20,4,12,TOP,0,4,2,572,0,0,7156,8,0,0,0,0,1,0,151012,28910,23173,4075,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,67,120,17,12,3,4,7,6,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,546,GC Darius Brando,False,100,TOP,24,1819,160399,36277,0,32127,7994,0,180,144,224,1,0,9386,7366,1797,3,2,0,16,0,0,9,True,LA2_1252731098,0.0,0.0,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,9,1,0,14684,15,200,Belveth,0,1,622,36155,622,29754,7,0,1,2,False,False,False,False,False,True,13261,12100,JUNGLE,0,0,3153,6672,3006,6333,6677,0,3340,17,2,10,JUNGLE,1425,5,2,824,14915,2182,5816,156,0,0,0,0,2,0,138483,11490,24711,5471,lf9Ln0vZnJZ1_tySXdwL-d-jvez4U4CGynvpSfYjw270_vFvKV8c3z6M-ZneLC05GDarUKt_Aiekag,0,,,NONE,0,274,54,38,15,3,4,12,11,l-QlB7bReuytKiq4ZMWEGFJxGNdLoaBgJA6DiIQpttnRUFs,331,Viego is Death ,False,100,JUNGLE,22,1819,213756,19144,0,31559,2989,0,33,452,277,1,0,60356,5470,1032,1,2,0,14,0,4,2,True,LA2_1252731098,0.0,0.0,1.0,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
